objectives,deploy,return,next_waypoint,behaviour_stage,next_loiter_point,gps_update_received,depth,vehicle_at_surface,periodic_ascend,waypoint_direction,loiter_point_direction,speed,heading,name,ivphelm_bhv_active,what_if,predicted_behaviour,why_not,feature_justification
"Loiter between points 0 to 7 until a survey objective is provided, then perform the survey and finally return back to starting point",TRUE,FALSE,none,none,none,FALSE,on surface,TRUE,FALSE,none,none,idle,southeast,henry,"maxdepth,loiter,bhv_periodic_surface,bhv_const_depth",none,none,,
"Loiter between points 0 to 7 until a survey objective is provided, then perform the survey and finally return back to starting point",TRUE,FALSE,point0,none,none,FALSE,on surface,TRUE,FALSE,southwest,none,idle,southeast,henry,"maxdepth,loiter,bhv_periodic_surface,bhv_const_depth",none,none,,
"Loiter between points 0 to 7 until a survey objective is provided, then perform the survey and finally return back to starting point",TRUE,FALSE,point0,none,none,FALSE,on surface,TRUE,FALSE,southwest,none,idle,southeast,henry,"maxdepth,bhv_const_depth,waypt_survey",none,none,,
"Loiter between points 0 to 7 until a survey objective is provided, then perform the survey and finally return back to starting point",TRUE,FALSE,point0,none,none,FALSE,on surface,TRUE,FALSE,southwest,none,fast,southwest,henry,"maxdepth,bhv_const_depth,waypt_survey",none,none,,
"Loiter between points 0 to 7 until a survey objective is provided, then perform the survey and finally return back to starting point",TRUE,FALSE,point0,none,none,FALSE,on surface,TRUE,FALSE,southwest,none,very fast,southwest,henry,"maxdepth,bhv_const_depth,waypt_survey",none,none,,
"Loiter between points 0 to 7 until a survey objective is provided, then perform the survey and finally return back to starting point",TRUE,FALSE,point0,none,none,FALSE,shallow,TRUE,FALSE,southwest,none,very fast,southwest,henry,"maxdepth,bhv_const_depth,waypt_survey",none,none,,
"Loiter between points 0 to 7 until a survey objective is provided, then perform the survey and finally return back to starting point",TRUE,FALSE,point0,none,none,FALSE,moderate,TRUE,FALSE,southwest,none,very fast,southwest,henry,"maxdepth,bhv_const_depth,waypt_survey",none,none,,
"Loiter between points 0 to 7 until a survey objective is provided, then perform the survey and finally return back to starting point",TRUE,FALSE,point0,none,none,FALSE,deep,TRUE,FALSE,southwest,none,very fast,southwest,henry,"maxdepth,bhv_const_depth,waypt_survey",none,none,,
"Loiter between points 0 to 7 until a survey objective is provided, then perform the survey and finally return back to starting point",TRUE,FALSE,point0,none,none,FALSE,very deep,TRUE,FALSE,southwest,none,very fast,southwest,henry,"maxdepth,bhv_const_depth,waypt_survey",none,none,,
"Loiter between points 0 to 7 until a survey objective is provided, then perform the survey and finally return back to starting point",TRUE,FALSE,point0,none,none,FALSE,very deep,TRUE,FALSE,southwest,none,max speed,southwest,henry,"maxdepth,bhv_const_depth,waypt_survey",none,none,,
"Loiter between points 0 to 7 until a survey objective is provided, then perform the survey and finally return back to starting point",TRUE,FALSE,point0,advanced,none,FALSE,very deep,TRUE,FALSE,southwest,none,max speed,southwest,henry,"maxdepth,bhv_const_depth,waypt_survey",none,none,,
"Loiter between points 0 to 7 until a survey objective is provided, then perform the survey and finally return back to starting point",TRUE,FALSE,point1,advanced,none,FALSE,very deep,TRUE,FALSE,southwest,none,max speed,southwest,henry,"maxdepth,bhv_const_depth,waypt_survey",none,none,,
"Loiter between points 0 to 7 until a survey objective is provided, then perform the survey and finally return back to starting point",TRUE,FALSE,point1,in-transit,none,FALSE,very deep,TRUE,FALSE,southwest,none,max speed,southwest,henry,"maxdepth,bhv_const_depth,waypt_survey",none,none,,
"Loiter between points 0 to 7 until a survey objective is provided, then perform the survey and finally return back to starting point",TRUE,FALSE,point1,in-transit,none,FALSE,very deep,TRUE,FALSE,southwest,none,very fast,southwest,henry,"maxdepth,bhv_const_depth,waypt_survey",none,none,,
"Loiter between points 0 to 7 until a survey objective is provided, then perform the survey and finally return back to starting point",TRUE,FALSE,point1,in-transit,none,FALSE,very deep,TRUE,FALSE,northwest,none,very fast,southwest,henry,"maxdepth,bhv_const_depth,waypt_survey",none,none,,
"Loiter between points 0 to 7 until a survey objective is provided, then perform the survey and finally return back to starting point",TRUE,FALSE,point1,advanced,none,FALSE,very deep,TRUE,FALSE,northwest,none,very fast,southwest,henry,"maxdepth,bhv_const_depth,waypt_survey",none,none,,
"Loiter between points 0 to 7 until a survey objective is provided, then perform the survey and finally return back to starting point",TRUE,FALSE,point2,advanced,none,FALSE,very deep,TRUE,FALSE,northwest,none,very fast,southwest,henry,"maxdepth,bhv_const_depth,waypt_survey",none,none,,
"Loiter between points 0 to 7 until a survey objective is provided, then perform the survey and finally return back to starting point",TRUE,FALSE,point2,in-transit,none,FALSE,very deep,TRUE,FALSE,northwest,none,very fast,southwest,henry,"maxdepth,bhv_const_depth,waypt_survey",none,none,,
"Loiter between points 0 to 7 until a survey objective is provided, then perform the survey and finally return back to starting point",TRUE,FALSE,point2,in-transit,none,FALSE,very deep,TRUE,FALSE,northwest,none,very fast,northwest,henry,"maxdepth,bhv_const_depth,waypt_survey",none,none,,
"Loiter between points 0 to 7 until a survey objective is provided, then perform the survey and finally return back to starting point",TRUE,FALSE,point2,advanced,none,FALSE,very deep,TRUE,FALSE,northwest,none,very fast,northwest,henry,"maxdepth,bhv_const_depth,waypt_survey",none,none,,
"Loiter between points 0 to 7 until a survey objective is provided, then perform the survey and finally return back to starting point",TRUE,FALSE,point3,advanced,none,FALSE,very deep,TRUE,FALSE,northeast,none,very fast,northwest,henry,"maxdepth,bhv_const_depth,waypt_survey",none,none,,
"Loiter between points 0 to 7 until a survey objective is provided, then perform the survey and finally return back to starting point",TRUE,FALSE,point3,in-transit,none,FALSE,very deep,TRUE,FALSE,northeast,none,very fast,northwest,henry,"maxdepth,bhv_const_depth,waypt_survey",none,none,,
"Loiter between points 0 to 7 until a survey objective is provided, then perform the survey and finally return back to starting point",TRUE,FALSE,point3,in-transit,none,FALSE,very deep,TRUE,FALSE,northeast,none,very fast,northeast,henry,"maxdepth,bhv_const_depth,waypt_survey",none,none,,
"Loiter between points 0 to 7 until a survey objective is provided, then perform the survey and finally return back to starting point",TRUE,FALSE,point3,advanced,none,FALSE,very deep,TRUE,FALSE,northeast,none,very fast,northeast,henry,"maxdepth,bhv_const_depth,waypt_survey",none,none,,
"Loiter between points 0 to 7 until a survey objective is provided, then perform the survey and finally return back to starting point",TRUE,FALSE,point4,advanced,none,FALSE,very deep,TRUE,FALSE,northeast,none,very fast,northeast,henry,"maxdepth,bhv_const_depth,waypt_survey",none,none,,
"Loiter between points 0 to 7 until a survey objective is provided, then perform the survey and finally return back to starting point",TRUE,FALSE,point4,in-transit,none,FALSE,very deep,TRUE,FALSE,northeast,none,very fast,northeast,henry,"maxdepth,bhv_const_depth,waypt_survey",none,none,,
"Loiter between points 0 to 7 until a survey objective is provided, then perform the survey and finally return back to starting point",TRUE,FALSE,point4,in-transit,none,FALSE,very deep,TRUE,FALSE,southeast,none,very fast,northeast,henry,"maxdepth,bhv_const_depth,waypt_survey",none,none,,
"Loiter between points 0 to 7 until a survey objective is provided, then perform the survey and finally return back to starting point",TRUE,FALSE,point4,advanced,none,FALSE,very deep,TRUE,FALSE,southeast,none,very fast,northeast,henry,"maxdepth,bhv_const_depth,waypt_survey",none,none,,
"Loiter between points 0 to 7 until a survey objective is provided, then perform the survey and finally return back to starting point",TRUE,FALSE,point5,advanced,none,FALSE,very deep,TRUE,FALSE,southeast,none,very fast,northeast,henry,"maxdepth,bhv_const_depth,waypt_survey",none,none,,
"Loiter between points 0 to 7 until a survey objective is provided, then perform the survey and finally return back to starting point",TRUE,FALSE,point5,in-transit,none,FALSE,very deep,TRUE,FALSE,southeast,none,very fast,northeast,henry,"maxdepth,bhv_const_depth,waypt_survey",none,none,,
"Loiter between points 0 to 7 until a survey objective is provided, then perform the survey and finally return back to starting point",TRUE,FALSE,point5,in-transit,none,FALSE,very deep,TRUE,FALSE,southeast,none,very fast,southeast,henry,"maxdepth,bhv_const_depth,waypt_survey",none,none,,
"Loiter between points 0 to 7 until a survey objective is provided, then perform the survey and finally return back to starting point",TRUE,FALSE,point5,in-transit,none,TRUE,very deep,TRUE,FALSE,southeast,none,very fast,southeast,henry,"maxdepth,bhv_const_depth,waypt_survey",none,none,,
"Loiter between points 0 to 7 until a survey objective is provided, then perform the survey and finally return back to starting point",TRUE,FALSE,point5,advanced,none,FALSE,very deep,TRUE,FALSE,southeast,none,very fast,southeast,henry,"maxdepth,bhv_const_depth,waypt_survey",none,none,,
"Loiter between points 0 to 7 until a survey objective is provided, then perform the survey and finally return back to starting point",TRUE,FALSE,point6,advanced,none,FALSE,very deep,TRUE,FALSE,southeast,none,very fast,southeast,henry,"maxdepth,bhv_const_depth,waypt_survey",none,none,,
"Loiter between points 0 to 7 until a survey objective is provided, then perform the survey and finally return back to starting point",TRUE,FALSE,point6,in-transit,none,FALSE,very deep,TRUE,FALSE,southeast,none,very fast,southeast,henry,"maxdepth,bhv_const_depth,waypt_survey",none,none,,
"Loiter between points 0 to 7 until a survey objective is provided, then perform the survey and finally return back to starting point",TRUE,FALSE,point6,in-transit,none,TRUE,very deep,TRUE,FALSE,southeast,none,very fast,southeast,henry,"maxdepth,bhv_const_depth,waypt_survey",none,none,,
"Loiter between points 0 to 7 until a survey objective is provided, then perform the survey and finally return back to starting point",TRUE,FALSE,point6,in-transit,none,FALSE,very deep,TRUE,FALSE,northeast,none,very fast,southeast,henry,"maxdepth,bhv_const_depth,waypt_survey",none,none,,
"Loiter between points 0 to 7 until a survey objective is provided, then perform the survey and finally return back to starting point",TRUE,FALSE,point6,in-transit,none,TRUE,very deep,TRUE,FALSE,northeast,none,very fast,southeast,henry,"maxdepth,bhv_const_depth,waypt_survey",none,none,,
"Loiter between points 0 to 7 until a survey objective is provided, then perform the survey and finally return back to starting point",TRUE,FALSE,point6,advanced,none,FALSE,very deep,TRUE,FALSE,northeast,none,very fast,southeast,henry,"maxdepth,bhv_const_depth,waypt_survey",none,none,,
"Loiter between points 0 to 7 until a survey objective is provided, then perform the survey and finally return back to starting point",TRUE,FALSE,point7,advanced,none,FALSE,very deep,TRUE,FALSE,northeast,none,very fast,southeast,henry,"maxdepth,bhv_const_depth,waypt_survey",none,none,,
"Loiter between points 0 to 7 until a survey objective is provided, then perform the survey and finally return back to starting point",TRUE,FALSE,point7,in-transit,none,FALSE,very deep,TRUE,FALSE,northeast,none,very fast,southeast,henry,"maxdepth,bhv_const_depth,waypt_survey",none,none,,
"Loiter between points 0 to 7 until a survey objective is provided, then perform the survey and finally return back to starting point",TRUE,FALSE,point7,in-transit,none,TRUE,very deep,TRUE,FALSE,northeast,none,very fast,southeast,henry,"maxdepth,bhv_const_depth,waypt_survey",none,none,,
"Loiter between points 0 to 7 until a survey objective is provided, then perform the survey and finally return back to starting point",TRUE,FALSE,point7,in-transit,none,FALSE,very deep,TRUE,FALSE,northeast,none,very fast,northeast,henry,"maxdepth,bhv_const_depth,waypt_survey",none,none,,
"Loiter between points 0 to 7 until a survey objective is provided, then perform the survey and finally return back to starting point",TRUE,FALSE,point7,in-transit,none,TRUE,very deep,TRUE,FALSE,northeast,none,very fast,northeast,henry,"maxdepth,bhv_const_depth,waypt_survey",none,none,,
"Loiter between points 0 to 7 until a survey objective is provided, then perform the survey and finally return back to starting point",TRUE,FALSE,point7,advanced,none,FALSE,very deep,TRUE,FALSE,northeast,none,very fast,northeast,henry,"maxdepth,bhv_const_depth,waypt_survey",none,none,,
"Loiter between points 0 to 7 until a survey objective is provided, then perform the survey and finally return back to starting point",TRUE,FALSE,point8,advanced,none,FALSE,very deep,TRUE,FALSE,northwest,none,very fast,northeast,henry,"maxdepth,bhv_const_depth,waypt_survey",none,none,,
"Loiter between points 0 to 7 until a survey objective is provided, then perform the survey and finally return back to starting point",TRUE,FALSE,point8,in-transit,none,FALSE,very deep,TRUE,FALSE,northwest,none,very fast,northeast,henry,"maxdepth,bhv_const_depth,waypt_survey",none,none,,
