deploy,return,obstacle_name,obstacle_proximity,obstacle_resolved,behaviour_stage,next_point,speed,heading,next_point_direction,obstacle_direction,name,ivphelm_bhv_active
True,True,obstacle_a,far,False,in-transit,pointstart,very fast,northwest,northwest,southeast,alpha,waypt_return
True,True,obstacle_a,far,False,in-transit,pointstart,very fast,northwest,northwest,southeast,alpha,waypt_return
True,True,obstacle_a,far,False,in-transit,pointstart,very fast,northwest,northwest,southeast,alpha,waypt_return
True,True,obstacle_a,far,False,in-transit,pointstart,very fast,northwest,northwest,southeast,alpha,waypt_return
True,True,obstacle_a,far,False,in-transit,pointstart,very fast,northwest,northwest,southeast,alpha,waypt_return
True,True,obstacle_a,far,False,in-transit,pointstart,very fast,northwest,northwest,southeast,alpha,waypt_return
True,True,obstacle_a,far,False,in-transit,pointstart,very fast,northwest,northwest,southeast,alpha,waypt_return
True,True,obstacle_a,far,False,in-transit,pointstart,very fast,northwest,northwest,southeast,alpha,waypt_return
True,True,obstacle_a,far,False,in-transit,pointstart,very fast,northwest,northwest,southeast,alpha,waypt_return
True,True,obstacle_a,far,False,in-transit,pointstart,very fast,northwest,northwest,southeast,alpha,waypt_return
True,True,obstacle_a,far,False,in-transit,pointstart,very fast,northwest,northwest,southeast,alpha,waypt_return
True,True,obstacle_a,far,False,in-transit,pointstart,very fast,northwest,northwest,southeast,alpha,waypt_return
True,True,obstacle_a,far,False,in-transit,pointstart,very fast,northwest,northwest,southeast,alpha,waypt_return
True,True,obstacle_a,far,False,in-transit,pointstart,very fast,northwest,northwest,southeast,alpha,waypt_return
True,True,obstacle_a,far,False,in-transit,pointstart,max speed,northwest,northwest,southeast,alpha,waypt_return
True,True,obstacle_a,far,False,in-transit,pointstart,max speed,northwest,northwest,southeast,alpha,waypt_return
True,True,obstacle_a,far,False,in-transit,pointstart,max speed,northwest,northwest,southeast,alpha,waypt_return
True,True,obstacle_a,far,False,in-transit,pointstart,max speed,northwest,northwest,southeast,alpha,waypt_return
True,True,obstacle_a,far,False,in-transit,pointstart,max speed,northwest,northwest,southeast,alpha,waypt_return
True,True,obstacle_a,far,False,in-transit,pointstart,max speed,northwest,northwest,southeast,alpha,waypt_return
True,True,obstacle_a,far,False,in-transit,pointstart,max speed,northwest,northwest,southeast,alpha,waypt_return
True,True,obstacle_a,far,False,in-transit,pointstart,max speed,northwest,northwest,southeast,alpha,waypt_return
True,True,obstacle_a,far,False,in-transit,pointstart,max speed,northwest,northwest,southeast,alpha,waypt_return
True,True,obstacle_a,far,False,in-transit,pointstart,max speed,northwest,northwest,southeast,alpha,waypt_return
True,True,obstacle_a,far,False,in-transit,pointstart,max speed,northwest,northwest,southeast,alpha,waypt_return
True,True,obstacle_a,none,False,in-transit,pointstart,max speed,northwest,northwest,southeast,alpha,waypt_return
True,True,obstacle_a,none,False,in-transit,pointstart,max speed,northwest,northwest,southeast,alpha,waypt_return
True,True,obstacle_a,none,False,in-transit,pointstart,max speed,northwest,northwest,southeast,alpha,waypt_return
True,True,obstacle_a,none,False,in-transit,pointstart,max speed,northwest,northwest,southeast,alpha,waypt_return
True,True,obstacle_a,none,False,in-transit,pointstart,max speed,northwest,northwest,southeast,alpha,waypt_return
True,True,obstacle_a,none,False,in-transit,pointstart,max speed,northwest,northwest,southeast,alpha,waypt_return
True,True,obstacle_a,none,False,in-transit,pointstart,max speed,northwest,northwest,southeast,alpha,waypt_return
True,True,obstacle_a,none,False,in-transit,pointstart,max speed,northwest,northwest,southeast,alpha,waypt_return
True,True,obstacle_a,none,False,in-transit,pointstart,max speed,northwest,northwest,southeast,alpha,waypt_return
True,True,obstacle_a,none,False,in-transit,pointstart,max speed,northwest,northwest,southeast,alpha,waypt_return
True,True,obstacle_a,none,False,in-transit,pointstart,max speed,northwest,northwest,southeast,alpha,waypt_return
True,True,obstacle_a,none,False,in-transit,pointstart,max speed,northwest,northwest,southeast,alpha,waypt_return
True,True,obstacle_a,none,False,in-transit,pointstart,max speed,northwest,northwest,southeast,alpha,waypt_return
True,True,obstacle_a,none,False,in-transit,pointstart,max speed,northwest,northwest,southeast,alpha,waypt_return
True,True,obstacle_a,none,False,in-transit,pointstart,max speed,northwest,northwest,southeast,alpha,waypt_return
True,True,obstacle_a,none,False,in-transit,pointstart,max speed,northwest,northwest,southeast,alpha,waypt_return
True,True,obstacle_a,none,False,in-transit,pointstart,max speed,northwest,northwest,southeast,alpha,waypt_return
True,True,obstacle_a,none,False,in-transit,pointstart,max speed,northwest,northwest,southeast,alpha,waypt_return
True,True,obstacle_a,none,False,in-transit,pointstart,max speed,northwest,northwest,southeast,alpha,waypt_return
True,True,obstacle_a,none,False,in-transit,pointstart,max speed,northwest,northwest,southeast,alpha,waypt_return
True,True,obstacle_a,none,False,in-transit,pointstart,max speed,northwest,northwest,southeast,alpha,waypt_return
True,True,obstacle_a,none,False,in-transit,pointstart,max speed,northwest,northwest,southeast,alpha,waypt_return
True,True,obstacle_a,none,False,in-transit,pointstart,max speed,northwest,northwest,southeast,alpha,waypt_return
True,True,obstacle_a,none,False,in-transit,pointstart,max speed,northwest,northwest,southeast,alpha,waypt_return
True,True,obstacle_a,none,False,in-transit,pointstart,max speed,northwest,northwest,southeast,alpha,waypt_return
True,True,obstacle_a,none,False,in-transit,pointstart,max speed,northwest,northwest,southeast,alpha,waypt_return
True,True,obstacle_a,none,False,in-transit,pointstart,max speed,northwest,northwest,southeast,alpha,waypt_return
True,True,obstacle_a,none,False,in-transit,pointstart,max speed,northwest,northwest,southeast,alpha,waypt_return
True,True,obstacle_a,none,False,in-transit,pointstart,max speed,northwest,northwest,southeast,alpha,waypt_return
True,True,obstacle_a,none,False,in-transit,pointstart,max speed,northwest,northwest,southeast,alpha,waypt_return
True,True,obstacle_a,none,False,in-transit,pointstart,max speed,northwest,northwest,southeast,alpha,waypt_return
True,True,obstacle_a,none,False,in-transit,pointstart,max speed,northwest,northwest,southeast,alpha,waypt_return
True,True,obstacle_a,none,False,in-transit,pointstart,max speed,northwest,northwest,southeast,alpha,waypt_return
True,True,obstacle_a,none,False,in-transit,pointstart,max speed,northwest,northwest,southeast,alpha,waypt_return
True,True,obstacle_a,none,False,in-transit,pointstart,max speed,northwest,northwest,southeast,alpha,waypt_return
True,True,obstacle_a,none,False,in-transit,pointstart,max speed,northwest,northwest,southeast,alpha,waypt_return
True,True,obstacle_a,very far,False,in-transit,pointstart,max speed,northwest,northwest,southeast,alpha,waypt_return
True,True,none,none,True,in-transit,pointstart,max speed,northwest,northwest,none,alpha,waypt_return
True,True,none,none,False,in-transit,pointstart,max speed,northwest,northwest,none,alpha,waypt_return
True,True,none,none,False,in-transit,pointstart,max speed,northwest,northwest,none,alpha,waypt_return
True,True,none,none,False,in-transit,pointstart,max speed,northwest,northwest,none,alpha,waypt_return
True,True,none,none,False,in-transit,pointstart,max speed,northwest,northwest,none,alpha,waypt_return
True,True,none,none,False,in-transit,pointstart,max speed,northwest,northwest,none,alpha,waypt_return
True,True,none,none,False,in-transit,pointstart,max speed,northwest,northwest,none,alpha,waypt_return
True,True,none,none,False,in-transit,pointstart,max speed,northwest,northwest,none,alpha,waypt_return
True,True,none,none,False,in-transit,pointstart,max speed,northwest,northwest,none,alpha,waypt_return
True,True,none,none,False,in-transit,pointstart,max speed,northwest,northwest,none,alpha,waypt_return
True,True,none,none,False,in-transit,pointstart,max speed,northwest,northwest,none,alpha,waypt_return
True,True,none,none,False,in-transit,pointstart,max speed,northwest,northwest,none,alpha,waypt_return
True,True,none,none,False,in-transit,pointstart,max speed,northwest,northwest,none,alpha,waypt_return
True,True,none,none,False,in-transit,pointstart,max speed,northwest,northwest,none,alpha,waypt_return
True,True,none,none,False,in-transit,pointstart,max speed,northwest,northwest,none,alpha,waypt_return
True,True,none,none,False,in-transit,pointstart,max speed,northwest,northwest,none,alpha,waypt_return
True,True,none,none,False,in-transit,pointstart,max speed,northwest,northwest,none,alpha,waypt_return
True,True,none,none,False,in-transit,pointstart,max speed,northwest,northwest,none,alpha,waypt_return
True,True,none,none,False,in-transit,pointstart,max speed,northwest,northwest,none,alpha,waypt_return
True,True,none,none,False,in-transit,pointstart,max speed,northwest,northwest,none,alpha,waypt_return
True,True,none,none,False,in-transit,pointstart,max speed,northwest,northwest,none,alpha,waypt_return
True,True,none,none,False,in-transit,pointstart,max speed,northwest,northwest,none,alpha,waypt_return
True,True,none,none,False,in-transit,pointstart,max speed,northwest,northwest,none,alpha,waypt_return
True,True,none,none,False,in-transit,pointstart,max speed,northwest,northwest,none,alpha,waypt_return
True,True,none,none,False,in-transit,pointstart,max speed,northwest,northwest,none,alpha,waypt_return
True,True,none,none,False,in-transit,pointstart,max speed,northwest,northwest,none,alpha,waypt_return
True,True,none,none,False,in-transit,pointstart,max speed,northwest,northwest,none,alpha,waypt_return
True,True,none,none,False,in-transit,pointstart,max speed,northwest,northwest,none,alpha,waypt_return
True,True,none,none,False,in-transit,pointstart,max speed,northwest,northwest,none,alpha,waypt_return
True,True,none,none,False,in-transit,pointstart,max speed,northwest,northwest,none,alpha,waypt_return
True,True,none,none,False,in-transit,pointstart,max speed,northwest,northwest,none,alpha,waypt_return
True,True,none,none,False,in-transit,pointstart,max speed,northwest,northwest,none,alpha,waypt_return
True,True,none,none,False,in-transit,pointstart,max speed,northwest,northwest,none,alpha,waypt_return
True,True,none,none,False,in-transit,pointstart,max speed,northwest,northwest,none,alpha,waypt_return
True,True,none,none,False,in-transit,pointstart,max speed,northwest,northwest,none,alpha,waypt_return
True,True,none,none,False,in-transit,pointstart,max speed,northwest,northwest,none,alpha,waypt_return
True,True,none,none,False,in-transit,pointstart,max speed,northwest,northwest,none,alpha,waypt_return
True,True,none,none,False,in-transit,pointstart,max speed,northwest,northwest,none,alpha,waypt_return
True,True,none,none,False,in-transit,pointstart,max speed,northwest,northwest,none,alpha,waypt_return
True,True,none,none,False,in-transit,pointstart,max speed,northwest,northwest,none,alpha,waypt_return
True,True,none,none,False,in-transit,pointstart,max speed,northwest,northwest,none,alpha,waypt_return
True,True,none,none,False,in-transit,pointstart,max speed,northwest,northwest,none,alpha,waypt_return
True,True,none,none,False,in-transit,pointstart,max speed,northwest,northwest,none,alpha,waypt_return
True,True,none,none,False,in-transit,pointstart,max speed,northwest,northwest,none,alpha,waypt_return
True,True,none,none,False,in-transit,pointstart,max speed,northwest,northwest,none,alpha,waypt_return
True,True,none,none,False,in-transit,pointstart,max speed,northwest,northwest,none,alpha,waypt_return
True,True,none,none,False,in-transit,pointstart,max speed,northwest,northwest,none,alpha,waypt_return
True,True,none,none,False,in-transit,pointstart,max speed,northwest,northwest,none,alpha,waypt_return
True,True,none,none,False,in-transit,pointstart,max speed,northwest,northwest,none,alpha,waypt_return
True,True,none,none,False,in-transit,pointstart,max speed,northwest,northwest,none,alpha,waypt_return
True,True,none,none,False,in-transit,pointstart,max speed,northwest,northwest,none,alpha,waypt_return
True,True,none,none,False,in-transit,pointstart,max speed,northwest,northwest,none,alpha,waypt_return
True,True,none,none,False,in-transit,pointstart,max speed,northwest,northwest,none,alpha,waypt_return
True,True,none,none,False,in-transit,pointstart,max speed,northwest,northwest,none,alpha,waypt_return
True,True,none,none,False,in-transit,pointstart,max speed,northwest,northwest,none,alpha,waypt_return
True,True,none,none,False,in-transit,pointstart,max speed,northwest,northwest,none,alpha,waypt_return
True,True,none,none,False,in-transit,pointstart,max speed,northwest,northwest,none,alpha,waypt_return
True,True,none,none,False,in-transit,pointstart,max speed,northwest,northwest,none,alpha,waypt_return
True,True,none,none,False,in-transit,pointstart,max speed,northwest,northwest,none,alpha,waypt_return
True,True,none,none,False,in-transit,pointstart,max speed,northwest,northwest,none,alpha,waypt_return
True,True,none,none,False,in-transit,pointstart,max speed,northwest,northwest,none,alpha,waypt_return
True,True,none,none,False,in-transit,pointstart,max speed,northwest,northwest,none,alpha,waypt_return
True,True,none,none,False,in-transit,pointstart,max speed,northwest,northwest,none,alpha,waypt_return
True,True,none,none,False,in-transit,pointstart,max speed,northwest,northwest,none,alpha,waypt_return
True,True,none,none,False,in-transit,pointstart,max speed,northwest,northwest,none,alpha,waypt_return
True,True,none,none,False,in-transit,pointstart,max speed,northwest,northwest,none,alpha,waypt_return
True,True,none,none,False,in-transit,pointstart,max speed,northwest,northwest,none,alpha,waypt_return
True,True,none,none,False,in-transit,pointstart,max speed,northwest,northwest,none,alpha,waypt_return
True,True,none,none,False,in-transit,pointstart,max speed,northwest,northwest,none,alpha,waypt_return
True,True,none,none,False,in-transit,pointstart,max speed,northwest,northwest,none,alpha,waypt_return
True,True,none,none,False,in-transit,pointstart,max speed,northwest,northwest,none,alpha,waypt_return
True,True,none,none,False,in-transit,pointstart,max speed,northwest,northwest,none,alpha,waypt_return
True,True,none,none,False,in-transit,pointstart,max speed,northwest,northwest,none,alpha,waypt_return
True,True,none,none,False,in-transit,pointstart,max speed,northwest,northwest,none,alpha,waypt_return
True,True,none,none,False,in-transit,pointstart,max speed,northwest,northwest,none,alpha,waypt_return
True,True,none,none,False,in-transit,pointstart,max speed,northwest,northwest,none,alpha,waypt_return
True,True,none,none,False,in-transit,pointstart,max speed,northwest,northwest,none,alpha,waypt_return
True,True,none,none,False,in-transit,pointstart,max speed,northwest,northwest,none,alpha,waypt_return
True,True,none,none,False,in-transit,pointstart,max speed,northwest,northwest,none,alpha,waypt_return
