objectives,deploy,return,next_waypoint,behaviour_stage,next_loiter_point,gps_update_received,depth,vehicle_at_surface,periodic_ascend,waypoint_direction,loiter_point_direction,speed,heading,name,ivphelm_bhv_active,representation,user_query,explanation,behaviour_permutation
"Loiter between points 0 to 7 until a survey objective is provided, then perform the survey and finally return back to starting point",True,False,point4,in-transit,none,False,very deep,False,False,southeast,none,very fast,northeast,henry,"maxdepth,bhv_const_depth,waypt_survey","{'objectives': 'Loiter between points 0 to 7 until a survey objective is provided, then perform the survey and finally return back to starting point', 'deploy': 'True', 'return': 'False', 'next_waypoint': 'point4', 'behaviour_stage': 'in-transit', 'next_loiter_point': 'none', 'gps_update_received': 'False', 'depth': 'very deep', 'vehicle_at_surface': 'False', 'periodic_ascend': 'False', 'waypoint_direction': 'southeast', 'loiter_point_direction': 'none', 'speed': 'very fast', 'heading': 'northeast', 'name': 'henry', 'active_behaviour': 'maxdepth,bhv_const_depth,waypt_survey'}",,None,
"Loiter between points 0 to 7 until a survey objective is provided, then perform the survey and finally return back to starting point",True,False,point4,advanced,none,False,very deep,False,False,southeast,none,very fast,northeast,henry,"maxdepth,bhv_const_depth,waypt_survey","{'objectives': 'Loiter between points 0 to 7 until a survey objective is provided, then perform the survey and finally return back to starting point', 'deploy': 'True', 'return': 'False', 'next_waypoint': 'point4', 'behaviour_stage': 'advanced', 'next_loiter_point': 'none', 'gps_update_received': 'False', 'depth': 'very deep', 'vehicle_at_surface': 'False', 'periodic_ascend': 'False', 'waypoint_direction': 'southeast', 'loiter_point_direction': 'none', 'speed': 'very fast', 'heading': 'northeast', 'name': 'henry', 'active_behaviour': 'maxdepth,bhv_const_depth,waypt_survey'}",,None,
"Loiter between points 0 to 7 until a survey objective is provided, then perform the survey and finally return back to starting point",True,False,point5,advanced,none,False,very deep,False,False,southeast,none,very fast,northeast,henry,"maxdepth,bhv_const_depth,waypt_survey","{'objectives': 'Loiter between points 0 to 7 until a survey objective is provided, then perform the survey and finally return back to starting point', 'deploy': 'True', 'return': 'False', 'next_waypoint': 'point5', 'behaviour_stage': 'advanced', 'next_loiter_point': 'none', 'gps_update_received': 'False', 'depth': 'very deep', 'vehicle_at_surface': 'False', 'periodic_ascend': 'False', 'waypoint_direction': 'southeast', 'loiter_point_direction': 'none', 'speed': 'very fast', 'heading': 'northeast', 'name': 'henry', 'active_behaviour': 'maxdepth,bhv_const_depth,waypt_survey'}",,None,
"Loiter between points 0 to 7 until a survey objective is provided, then perform the survey and finally return back to starting point",True,False,point5,in-transit,none,False,very deep,False,False,southeast,none,very fast,northeast,henry,"maxdepth,bhv_const_depth,waypt_survey","{'objectives': 'Loiter between points 0 to 7 until a survey objective is provided, then perform the survey and finally return back to starting point', 'deploy': 'True', 'return': 'False', 'next_waypoint': 'point5', 'behaviour_stage': 'in-transit', 'next_loiter_point': 'none', 'gps_update_received': 'False', 'depth': 'very deep', 'vehicle_at_surface': 'False', 'periodic_ascend': 'False', 'waypoint_direction': 'southeast', 'loiter_point_direction': 'none', 'speed': 'very fast', 'heading': 'northeast', 'name': 'henry', 'active_behaviour': 'maxdepth,bhv_const_depth,waypt_survey'}",,None,
"Loiter between points 0 to 7 until a survey objective is provided, then perform the survey and finally return back to starting point",True,False,point5,in-transit,none,False,very deep,False,False,southeast,none,very fast,southeast,henry,"maxdepth,bhv_const_depth,waypt_survey","{'objectives': 'Loiter between points 0 to 7 until a survey objective is provided, then perform the survey and finally return back to starting point', 'deploy': 'True', 'return': 'False', 'next_waypoint': 'point5', 'behaviour_stage': 'in-transit', 'next_loiter_point': 'none', 'gps_update_received': 'False', 'depth': 'very deep', 'vehicle_at_surface': 'False', 'periodic_ascend': 'False', 'waypoint_direction': 'southeast', 'loiter_point_direction': 'none', 'speed': 'very fast', 'heading': 'southeast', 'name': 'henry', 'active_behaviour': 'maxdepth,bhv_const_depth,waypt_survey'}",,None,
"Loiter between points 0 to 7 until a survey objective is provided, then perform the survey and finally return back to starting point",True,False,point5,advanced,none,False,very deep,False,False,southeast,none,very fast,southeast,henry,"maxdepth,bhv_const_depth,waypt_survey","{'objectives': 'Loiter between points 0 to 7 until a survey objective is provided, then perform the survey and finally return back to starting point', 'deploy': 'True', 'return': 'False', 'next_waypoint': 'point5', 'behaviour_stage': 'advanced', 'next_loiter_point': 'none', 'gps_update_received': 'False', 'depth': 'very deep', 'vehicle_at_surface': 'False', 'periodic_ascend': 'False', 'waypoint_direction': 'southeast', 'loiter_point_direction': 'none', 'speed': 'very fast', 'heading': 'southeast', 'name': 'henry', 'active_behaviour': 'maxdepth,bhv_const_depth,waypt_survey'}",,None,
"Loiter between points 0 to 7 until a survey objective is provided, then perform the survey and finally return back to starting point",True,False,point6,advanced,none,False,very deep,False,False,southeast,none,very fast,southeast,henry,"maxdepth,bhv_const_depth,waypt_survey","{'objectives': 'Loiter between points 0 to 7 until a survey objective is provided, then perform the survey and finally return back to starting point', 'deploy': 'True', 'return': 'False', 'next_waypoint': 'point6', 'behaviour_stage': 'advanced', 'next_loiter_point': 'none', 'gps_update_received': 'False', 'depth': 'very deep', 'vehicle_at_surface': 'False', 'periodic_ascend': 'False', 'waypoint_direction': 'southeast', 'loiter_point_direction': 'none', 'speed': 'very fast', 'heading': 'southeast', 'name': 'henry', 'active_behaviour': 'maxdepth,bhv_const_depth,waypt_survey'}",,None,
"Loiter between points 0 to 7 until a survey objective is provided, then perform the survey and finally return back to starting point",True,False,point6,in-transit,none,False,very deep,False,False,southeast,none,very fast,southeast,henry,"maxdepth,bhv_const_depth,waypt_survey","{'objectives': 'Loiter between points 0 to 7 until a survey objective is provided, then perform the survey and finally return back to starting point', 'deploy': 'True', 'return': 'False', 'next_waypoint': 'point6', 'behaviour_stage': 'in-transit', 'next_loiter_point': 'none', 'gps_update_received': 'False', 'depth': 'very deep', 'vehicle_at_surface': 'False', 'periodic_ascend': 'False', 'waypoint_direction': 'southeast', 'loiter_point_direction': 'none', 'speed': 'very fast', 'heading': 'southeast', 'name': 'henry', 'active_behaviour': 'maxdepth,bhv_const_depth,waypt_survey'}",,None,
"Loiter between points 0 to 7 until a survey objective is provided, then perform the survey and finally return back to starting point",True,False,point6,in-transit,none,False,very deep,False,False,northeast,none,very fast,southeast,henry,"maxdepth,bhv_const_depth,waypt_survey","{'objectives': 'Loiter between points 0 to 7 until a survey objective is provided, then perform the survey and finally return back to starting point', 'deploy': 'True', 'return': 'False', 'next_waypoint': 'point6', 'behaviour_stage': 'in-transit', 'next_loiter_point': 'none', 'gps_update_received': 'False', 'depth': 'very deep', 'vehicle_at_surface': 'False', 'periodic_ascend': 'False', 'waypoint_direction': 'northeast', 'loiter_point_direction': 'none', 'speed': 'very fast', 'heading': 'southeast', 'name': 'henry', 'active_behaviour': 'maxdepth,bhv_const_depth,waypt_survey'}",,None,
"Loiter between points 0 to 7 until a survey objective is provided, then perform the survey and finally return back to starting point",True,False,point6,advanced,none,False,very deep,False,False,northeast,none,very fast,southeast,henry,"maxdepth,bhv_const_depth,waypt_survey","{'objectives': 'Loiter between points 0 to 7 until a survey objective is provided, then perform the survey and finally return back to starting point', 'deploy': 'True', 'return': 'False', 'next_waypoint': 'point6', 'behaviour_stage': 'advanced', 'next_loiter_point': 'none', 'gps_update_received': 'False', 'depth': 'very deep', 'vehicle_at_surface': 'False', 'periodic_ascend': 'False', 'waypoint_direction': 'northeast', 'loiter_point_direction': 'none', 'speed': 'very fast', 'heading': 'southeast', 'name': 'henry', 'active_behaviour': 'maxdepth,bhv_const_depth,waypt_survey'}",,None,
"Loiter between points 0 to 7 until a survey objective is provided, then perform the survey and finally return back to starting point",True,False,point7,advanced,none,False,very deep,False,False,northeast,none,very fast,southeast,henry,"maxdepth,bhv_const_depth,waypt_survey","{'objectives': 'Loiter between points 0 to 7 until a survey objective is provided, then perform the survey and finally return back to starting point', 'deploy': 'True', 'return': 'False', 'next_waypoint': 'point7', 'behaviour_stage': 'advanced', 'next_loiter_point': 'none', 'gps_update_received': 'False', 'depth': 'very deep', 'vehicle_at_surface': 'False', 'periodic_ascend': 'False', 'waypoint_direction': 'northeast', 'loiter_point_direction': 'none', 'speed': 'very fast', 'heading': 'southeast', 'name': 'henry', 'active_behaviour': 'maxdepth,bhv_const_depth,waypt_survey'}",,None,
"Loiter between points 0 to 7 until a survey objective is provided, then perform the survey and finally return back to starting point",True,False,point7,in-transit,none,False,very deep,False,False,northeast,none,very fast,southeast,henry,"maxdepth,bhv_const_depth,waypt_survey","{'objectives': 'Loiter between points 0 to 7 until a survey objective is provided, then perform the survey and finally return back to starting point', 'deploy': 'True', 'return': 'False', 'next_waypoint': 'point7', 'behaviour_stage': 'in-transit', 'next_loiter_point': 'none', 'gps_update_received': 'False', 'depth': 'very deep', 'vehicle_at_surface': 'False', 'periodic_ascend': 'False', 'waypoint_direction': 'northeast', 'loiter_point_direction': 'none', 'speed': 'very fast', 'heading': 'southeast', 'name': 'henry', 'active_behaviour': 'maxdepth,bhv_const_depth,waypt_survey'}",,None,
"Loiter between points 0 to 7 until a survey objective is provided, then perform the survey and finally return back to starting point",True,False,point7,in-transit,none,False,very deep,False,False,northeast,none,very fast,northeast,henry,"maxdepth,bhv_const_depth,waypt_survey","{'objectives': 'Loiter between points 0 to 7 until a survey objective is provided, then perform the survey and finally return back to starting point', 'deploy': 'True', 'return': 'False', 'next_waypoint': 'point7', 'behaviour_stage': 'in-transit', 'next_loiter_point': 'none', 'gps_update_received': 'False', 'depth': 'very deep', 'vehicle_at_surface': 'False', 'periodic_ascend': 'False', 'waypoint_direction': 'northeast', 'loiter_point_direction': 'none', 'speed': 'very fast', 'heading': 'northeast', 'name': 'henry', 'active_behaviour': 'maxdepth,bhv_const_depth,waypt_survey'}",,None,
"Loiter between points 0 to 7 until a survey objective is provided, then perform the survey and finally return back to starting point",True,False,point7,advanced,none,False,very deep,False,False,northeast,none,very fast,northeast,henry,"maxdepth,bhv_const_depth,waypt_survey","{'objectives': 'Loiter between points 0 to 7 until a survey objective is provided, then perform the survey and finally return back to starting point', 'deploy': 'True', 'return': 'False', 'next_waypoint': 'point7', 'behaviour_stage': 'advanced', 'next_loiter_point': 'none', 'gps_update_received': 'False', 'depth': 'very deep', 'vehicle_at_surface': 'False', 'periodic_ascend': 'False', 'waypoint_direction': 'northeast', 'loiter_point_direction': 'none', 'speed': 'very fast', 'heading': 'northeast', 'name': 'henry', 'active_behaviour': 'maxdepth,bhv_const_depth,waypt_survey'}",,None,
"Loiter between points 0 to 7 until a survey objective is provided, then perform the survey and finally return back to starting point",True,False,point8,advanced,none,False,very deep,False,False,northwest,none,very fast,northeast,henry,"maxdepth,bhv_const_depth,waypt_survey","{'objectives': 'Loiter between points 0 to 7 until a survey objective is provided, then perform the survey and finally return back to starting point', 'deploy': 'True', 'return': 'False', 'next_waypoint': 'point8', 'behaviour_stage': 'advanced', 'next_loiter_point': 'none', 'gps_update_received': 'False', 'depth': 'very deep', 'vehicle_at_surface': 'False', 'periodic_ascend': 'False', 'waypoint_direction': 'northwest', 'loiter_point_direction': 'none', 'speed': 'very fast', 'heading': 'northeast', 'name': 'henry', 'active_behaviour': 'maxdepth,bhv_const_depth,waypt_survey'}",,None,
